id,river_section_id,wtype,feat_type,name,name_ascii,macronated,length_m
432915,7000451,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,1055.9
429957,6999224,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,1026.6
437767,7225077,river,river_cl,Akatarawa River,Akatarawa River,N,1015.4
429821,6999089,river,river_cl,Ōrongorongo River,Orongorongo River,Y,1007.4
430369,6999905,river,river_cl,Mangaroa River,Mangaroa River,N,1000.4
429418,6998469,river,river_cl,Wainuiomata River,Wainuiomata River,N,997.8
479191,7225088,river,river_cl,Akatarawa River,Akatarawa River,N,997.3
432588,7000055,river,river_cl,Pākuratahi River,Pakuratahi River,Y,988.9
470306,7000170,river,river_cl,Whakatīkei River,Whakatikei River,Y,968.8
89392,6860738,river,river_cl,Western Hutt River,Western Hutt River,N,957.4
479186,7225083,river,river_cl,Akatarawa River,Akatarawa River,N,957.0
432914,7000478,river,river_cl,Western Hutt River,Western Hutt River,N,937.2
429656,6998708,river,river_cl,Wainuiomata River,Wainuiomata River,N,928.1
432814,8323813,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,925.0
468723,7212304,river,river_cl,Wainuiomata River,Wainuiomata River,N,917.0
470449,7214506,river,river_cl,Whakatīkei River,Whakatikei River,Y,909.7
468684,7212268,river,river_cl,Wainuiomata River,Wainuiomata River,N,899.4
429810,6999081,river,river_cl,Ōrongorongo River,Orongorongo River,Y,861.7
430762,7000256,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,857.1
432620,7000082,river,river_cl,Pākuratahi River,Pakuratahi River,Y,854.8
430700,7000190,river,river_cl,Whakatīkei River,Whakatikei River,Y,853.0
429929,6999182,river,river_cl,Ōrongorongo River,Orongorongo River,Y,852.4
430720,7000212,river,river_cl,Akatarawa River West,Akatarawa River West,N,851.7
469276,7213115,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,846.5
430664,7213963,river,river_cl,Whakatīkei River,Whakatikei River,Y,832.9
429645,7705208,river,river_cl,Wainuiomata River,Wainuiomata River,N,826.8
472610,7214692,river,river_cl,Pākuratahi River,Pakuratahi River,Y,826.4
470284,6999843,river,river_cl,Whakatīkei River,Whakatikei River,Y,816.3
432817,8323814,river,river_cl,Pākuratahi River,Pakuratahi River,Y,811.7
469824,7214044,river,river_cl,Pākuratahi River,Pakuratahi River,Y,811.3
469804,7214027,river,river_cl,Mangaroa River,Mangaroa River,N,806.9
469845,7214053,river,river_cl,Pākuratahi River,Pakuratahi River,Y,802.1
430723,7000215,river,river_cl,Akatarawa River West,Akatarawa River West,N,801.3
472412,7214260,river,river_cl,Pākuratahi River,Pakuratahi River,Y,798.3
470556,7214561,river,river_cl,Akatarawa River West,Akatarawa River West,N,794.2
429679,6998730,river,river_cl,Wainuiomata River,Wainuiomata River,N,793.0
432812,7214736,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,792.3
429961,6999229,river,river_cl,Ōrongorongo River,Orongorongo River,Y,791.6
469073,7212623,river,river_cl,Wainuiomata River,Wainuiomata River,N,781.3
429661,6998712,river,river_cl,Wainuiomata River,Wainuiomata River,N,780.0
429461,6998543,river,river_cl,Wainuiomata River,Wainuiomata River,N,777.9
469782,6999885,river,river_cl,Mangaroa River,Mangaroa River,N,777.7
430342,7213995,river,river_cl,Mangaroa River,Mangaroa River,N,774.6
470488,7214540,river,river_cl,Akatarawa River West,Akatarawa River West,N,771.4
470558,7214563,river,river_cl,Akatarawa River West,Akatarawa River West,N,766.6
430853,7000303,river,river_cl,Akatarawa River West,Akatarawa River West,N,765.6
468732,7705341,river,river_cl,Wainuiomata River,Wainuiomata River,N,752.8
470420,7214475,river,river_cl,Akatarawa River West,Akatarawa River West,N,747.4
468771,7705344,river,river_cl,Wainuiomata River,Wainuiomata River,N,746.6
470453,7214511,river,river_cl,Whakatīkei River,Whakatikei River,Y,744.9
429432,6998512,river,river_cl,Ōrongorongo River,Orongorongo River,Y,743.3
469034,6998778,river,river_cl,Wainuiomata River,Wainuiomata River,N,742.8
472773,7000449,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,740.9
429671,6998724,river,river_cl,Wainuiomata River,Wainuiomata River,N,722.4
430468,7000007,river,river_cl,Mangaroa River,Mangaroa River,N,714.2
430823,7214599,river,river_cl,Little Akatarawa River,Little Akatarawa River,N,701.0
469094,7212643,river,river_cl,Wainuiomata River,Wainuiomata River,N,700.6
469186,7213021,river,river_cl,Ōrongorongo River,Orongorongo River,Y,700.4
469080,7212633,river,river_cl,Wainuiomata River,Wainuiomata River,N,699.8
469075,7212624,river,river_cl,Wainuiomata River,Wainuiomata River,N,694.1
437699,7008612,river,river_cl,Akatarawa River West,Akatarawa River West,N,692.5
469155,7212987,river,river_cl,Ōrongorongo River,Orongorongo River,Y,680.4
429911,6998825,river,river_cl,Wainuiomata River West Branch,Wainuiomata River West Branch,N,680.2
429958,6999225,river,river_cl,Ōrongorongo River,Orongorongo River,Y,675.6
470539,7214592,river,river_cl,Akatarawa River West,Akatarawa River West,N,675.1
472644,7214737,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,674.9
468960,7212499,river,river_cl,Wainuiomata River,Wainuiomata River,N,674.1
470548,7214600,river,river_cl,Little Akatarawa River,Little Akatarawa River,N,666.8
469322,7213158,river,river_cl,Wainuiomata River West Branch,Wainuiomata River West Branch,N,662.7
470467,7000271,river,river_cl,Whakatīkei River,Whakatikei River,Y,662.7
468693,7212277,river,river_cl,Ōrongorongo River,Orongorongo River,Y,656.0
479187,7225084,river,river_cl,Akatarawa River,Akatarawa River,N,649.9
472909,7215003,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,646.9
472780,7214877,river,river_cl,Western Hutt River,Western Hutt River,N,643.0
470616,7214670,river,river_cl,Akatarawa River,Akatarawa River,N,637.2
430475,7214181,river,river_cl,Mangaroa River,Mangaroa River,N,634.5
437761,7008676,river,river_cl,Akatarawa River,Akatarawa River,N,634.4
469920,7214138,river,river_cl,Whakatīkei River,Whakatikei River,Y,633.3
429838,6999102,river,river_cl,Ōrongorongo River,Orongorongo River,Y,631.2
470423,7214481,river,river_cl,Akatarawa River West,Akatarawa River West,N,627.4
479188,7225076,river,river_cl,Akatarawa River,Akatarawa River,N,627.2
479128,7225028,river,river_cl,Akatarawa River West,Akatarawa River West,N,623.1
470454,7214510,river,river_cl,Whakatīkei River,Whakatikei River,Y,616.0
470464,7214519,river,river_cl,Whakatīkei River,Whakatikei River,Y,613.3
437721,7008634,river,river_cl,Akatarawa River,Akatarawa River,N,606.0
472438,7214286,river,river_cl,Pākuratahi River,Pakuratahi River,Y,599.7
469272,7213108,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,597.1
430448,6999968,river,river_cl,Mangaroa River,Mangaroa River,N,595.7
430395,6999934,river,river_cl,Pākuratahi River,Pakuratahi River,Y,593.7
430724,7000216,river,river_cl,Akatarawa River West,Akatarawa River West,N,592.8
470288,6999845,river,river_cl,Whakatīkei River,Whakatikei River,Y,590.3
430790,7000278,river,river_cl,Little Akatarawa River,Little Akatarawa River,N,589.0
430820,7000309,river,river_cl,Akatarawa River West,Akatarawa River West,N,586.9
437712,7225018,river,river_cl,Akatarawa River West,Akatarawa River West,N,585.5
470582,7214585,river,river_cl,Akatarawa River West,Akatarawa River West,N,584.2
479180,7008672,river,river_cl,Akatarawa River,Akatarawa River,N,584.0
469333,7213169,river,river_cl,Ōrongorongo River,Orongorongo River,Y,582.5
430182,6999516,river,river_cl,Mangaroa River,Mangaroa River,N,580.7
432916,7000454,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,580.4
472775,7214872,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,578.1
469317,7213155,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,575.4
469031,7212570,river,river_cl,Wainuiomata River,Wainuiomata River,N,573.2
470542,7214595,river,river_cl,Akatarawa River West,Akatarawa River West,N,571.3
468805,7212389,river,river_cl,Ōrongorongo River,Orongorongo River,Y,570.5
480991,7213042,river,river_cl,Ōrongorongo River,Orongorongo River,Y,568.7
472819,7214928,river,river_cl,Western Hutt River,Western Hutt River,N,562.3
468680,7212264,river,river_cl,Wainuiomata River,Wainuiomata River,N,560.7
469818,7214040,river,river_cl,Mangaroa River,Mangaroa River,N,560.2
430750,7000244,river,river_cl,Akatarawa River West,Akatarawa River West,N,556.2
472940,7215055,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,555.6
472916,7215025,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,548.5
469157,7212989,river,river_cl,Ōrongorongo River,Orongorongo River,Y,539.7
473065,7215057,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,539.6
472449,7214299,river,river_cl,Pākuratahi River,Pakuratahi River,Y,538.9
472586,7214685,river,river_cl,Pākuratahi River,Pakuratahi River,Y,531.7
469032,7212573,river,river_cl,Wainuiomata River,Wainuiomata River,N,531.2
468973,7212512,river,river_cl,Wainuiomata River,Wainuiomata River,N,530.1
472747,7214845,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,529.7
430318,7213985,river,river_cl,Mangaroa River,Mangaroa River,N,528.9
469095,7212645,river,river_cl,Wainuiomata River West Branch,Wainuiomata River West Branch,N,528.0
469284,7213123,river,river_cl,Ōrongorongo River,Orongorongo River,Y,527.0
469281,7213118,river,river_cl,Ōrongorongo River,Orongorongo River,Y,524.8
470498,7214551,river,river_cl,Akatarawa River West,Akatarawa River West,N,524.5
479131,7225029,river,river_cl,Akatarawa River West,Akatarawa River West,N,524.0
468840,7212424,river,river_cl,Ōrongorongo River,Orongorongo River,Y,523.6
469211,7213045,river,river_cl,Ōrongorongo River,Orongorongo River,Y,522.2
469156,7212988,river,river_cl,Ōrongorongo River,Orongorongo River,Y,517.1
468817,7212403,river,river_cl,Ōrongorongo River,Orongorongo River,Y,513.6
481501,7214509,river,river_cl,Whakatīkei River,Whakatikei River,Y,507.3
469332,7213153,river,river_cl,Ōrongorongo River,Orongorongo River,Y,506.7
498056,7225370,river,river_cl,Western Hutt River,Western Hutt River,N,505.3
469271,7212644,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,504.6
469603,7213492,river,river_cl,Mangaroa River,Mangaroa River,N,501.5
485503,7401937,river,river_cl,Akatarawa River West,Akatarawa River West,N,495.1
472830,7214940,river,river_cl,Western Hutt River,Western Hutt River,N,494.9
470376,7214432,river,river_cl,Akatarawa River West,Akatarawa River West,N,493.5
472448,7214295,river,river_cl,Pākuratahi River,Pakuratahi River,Y,492.6
469203,7213035,river,river_cl,Ōrongorongo River,Orongorongo River,Y,491.4
485523,7401955,river,river_cl,Akatarawa River,Akatarawa River,N,490.2
429945,6999212,river,river_cl,Wainuiomata River West Branch,Wainuiomata River West Branch,N,487.6
469771,7213987,river,river_cl,Mangaroa River,Mangaroa River,N,485.8
498040,7225352,river,river_cl,Western Hutt River,Western Hutt River,N,478.5
472627,7214727,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,478.2
472856,7214962,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,477.5
430386,6999922,river,river_cl,Pākuratahi River,Pakuratahi River,Y,473.4
469336,7213171,river,river_cl,Ōrongorongo River,Orongorongo River,Y,472.0
480783,7396112,river,river_cl,Wainuiomata River,Wainuiomata River,N,470.3
468839,7212423,river,river_cl,Ōrongorongo River,Orongorongo River,Y,468.1
472442,7214291,river,river_cl,Pākuratahi River,Pakuratahi River,Y,466.2
472853,7214960,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,465.0
481459,7397013,river,river_cl,Whakatīkei River,Whakatikei River,Y,462.6
469826,7214049,river,river_cl,Pākuratahi River,Pakuratahi River,Y,461.6
470560,7214608,river,river_cl,Akatarawa River,Akatarawa River,N,461.2
470392,7214447,river,river_cl,Mangaroa River,Mangaroa River,N,459.6
469977,7214182,river,river_cl,Mangaroa River,Mangaroa River,N,459.4
498045,7225353,river,river_cl,Western Hutt River,Western Hutt River,N,458.6
430438,6999976,river,river_cl,Whakatīkei River,Whakatikei River,Y,458.4
469275,7213112,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,456.2
472937,7215051,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,454.5
470561,7214609,river,river_cl,Akatarawa River,Akatarawa River,N,453.5
470372,7214427,river,river_cl,Akatarawa River West,Akatarawa River West,N,450.9
472439,7000106,river,river_cl,Pākuratahi River,Pakuratahi River,Y,450.5
480910,7396190,river,river_cl,Wainuiomata River,Wainuiomata River,N,443.9
472777,7214880,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,441.6
469904,7214120,river,river_cl,Mangaroa River,Mangaroa River,N,440.8
472628,7214728,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,440.8
470501,7397068,river,river_cl,Akatarawa River West,Akatarawa River West,N,437.0
480784,7705444,river,river_cl,Wainuiomata River,Wainuiomata River,N,436.0
429936,6999197,river,river_cl,Wainuiomata River West Branch,Wainuiomata River West Branch,N,433.7
468837,7396147,river,river_cl,Ōrongorongo River,Orongorongo River,Y,433.2
472413,7214262,river,river_cl,Pākuratahi River,Pakuratahi River,Y,432.6
481494,7397047,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,430.5
482535,8324528,river,river_cl,Pākuratahi River,Pakuratahi River,Y,429.5
468845,7212432,river,river_cl,Ōrongorongo River,Orongorongo River,Y,428.9
481474,7214446,river,river_cl,Mangaroa River,Mangaroa River,N,427.2
479185,7225082,river,river_cl,Akatarawa River,Akatarawa River,N,426.8
481436,7396804,river,river_cl,Whakatīkei River,Whakatikei River,Y,426.7
468733,7705342,river,river_cl,Wainuiomata River,Wainuiomata River,N,424.2
482451,7214300,river,river_cl,Pākuratahi River,Pakuratahi River,Y,423.3
469814,7214036,river,river_cl,Mangaroa River,Mangaroa River,N,422.3
481452,7397005,river,river_cl,Whakatīkei River,Whakatikei River,Y,422.1
469030,7212572,river,river_cl,Wainuiomata River,Wainuiomata River,N,421.0
430397,7214063,river,river_cl,Pākuratahi River,Pakuratahi River,Y,419.7
481443,7396994,river,river_cl,Whakatīkei River,Whakatikei River,Y,419.5
482447,7214283,river,river_cl,Pākuratahi River,Pakuratahi River,Y,417.5
470357,7214408,river,river_cl,Whakatīkei River,Whakatikei River,Y,413.7
470486,7214533,river,river_cl,Akatarawa River West,Akatarawa River West,N,411.0
480843,7212433,river,river_cl,Ōrongorongo River,Orongorongo River,Y,410.9
472365,7214215,river,river_cl,Pākuratahi River,Pakuratahi River,Y,410.3
481512,7397069,river,river_cl,Akatarawa River West,Akatarawa River West,N,409.1
468691,7212276,river,river_cl,Ōrongorongo River,Orongorongo River,Y,408.8
472441,7214290,river,river_cl,Pākuratahi River,Pakuratahi River,Y,405.7
472771,7214874,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,399.8
479126,7225027,river,river_cl,Akatarawa River West,Akatarawa River West,N,398.9
472645,7214742,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,398.0
470280,7396802,river,river_cl,Whakatīkei River,Whakatikei River,Y,393.3
482618,7397216,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,391.6
468747,7212329,river,river_cl,Ōrongorongo River,Orongorongo River,Y,386.6
481458,7397012,river,river_cl,Whakatīkei River,Whakatikei River,Y,386.6
472367,7214217,river,river_cl,Pākuratahi River,Pakuratahi River,Y,386.4
470391,7214445,river,river_cl,Mangaroa River,Mangaroa River,N,385.7
481464,7214419,river,river_cl,Akatarawa River West,Akatarawa River West,N,384.3
481207,7396819,river,river_cl,Mangaroa River,Mangaroa River,N,383.1
481491,7397041,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,382.7
468673,7212259,river,river_cl,Wainuiomata River,Wainuiomata River,N,382.0
472437,7214288,river,river_cl,Pākuratahi River,Pakuratahi River,Y,381.7
480845,7396160,river,river_cl,Ōrongorongo River,Orongorongo River,Y,378.5
470540,7214593,river,river_cl,Akatarawa River West,Akatarawa River West,N,378.4
472450,7214301,river,river_cl,Pākuratahi River,Pakuratahi River,Y,375.4
482547,7397153,river,river_cl,Pākuratahi River,Pakuratahi River,Y,375.0
482685,7214998,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,371.8
468741,7212324,river,river_cl,Ōrongorongo River,Orongorongo River,Y,370.9
469308,7213146,river,river_cl,Wainuiomata River West Branch,Wainuiomata River West Branch,N,370.3
481503,7214520,river,river_cl,Whakatīkei River,Whakatikei River,Y,368.3
472646,8324155,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,368.1
481132,7396611,river,river_cl,Mangaroa River,Mangaroa River,N,366.8
481504,7397061,river,river_cl,Akatarawa River West,Akatarawa River West,N,365.8
468972,7396195,river,river_cl,Wainuiomata River,Wainuiomata River,N,365.1
482612,7214848,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,364.6
480803,7212367,river,river_cl,Ōrongorongo River,Orongorongo River,Y,364.6
469319,7213157,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,363.4
468818,7212401,river,river_cl,Ōrongorongo River,Orongorongo River,Y,363.3
481545,7397084,river,river_cl,Akatarawa River West,Akatarawa River West,N,362.0
470281,7213958,river,river_cl,Whakatīkei River,Whakatikei River,Y,360.8
472790,7214887,river,river_cl,Western Hutt River,Western Hutt River,N,360.6
469152,7212983,river,river_cl,Ōrongorongo River,Orongorongo River,Y,360.6
470378,7397021,river,river_cl,Akatarawa River West,Akatarawa River West,N,358.7
481225,7396840,river,river_cl,Mangaroa River,Mangaroa River,N,358.2
479184,7225081,river,river_cl,Akatarawa River,Akatarawa River,N,356.8
480770,7212325,river,river_cl,Ōrongorongo River,Orongorongo River,Y,356.0
470450,7397056,river,river_cl,Whakatīkei River,Whakatikei River,Y,355.6
480743,7212266,river,river_cl,Wainuiomata River,Wainuiomata River,N,355.0
480833,7212425,river,river_cl,Ōrongorongo River,Orongorongo River,Y,353.5
481226,7396841,river,river_cl,Mangaroa River,Mangaroa River,N,353.2
480840,7212431,river,river_cl,Ōrongorongo River,Orongorongo River,Y,352.5
470340,7214396,river,river_cl,Whakatīkei River,Whakatikei River,Y,351.9
481021,7213150,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,350.0
468677,7396065,river,river_cl,Ōrongorongo River,Orongorongo River,Y,349.6
470374,7214430,river,river_cl,Akatarawa River West,Akatarawa River West,N,349.5
481502,7397058,river,river_cl,Whakatīkei River,Whakatikei River,Y,349.0
482549,8324529,river,river_cl,Pākuratahi River,Pakuratahi River,Y,347.4
470356,7214407,river,river_cl,Whakatīkei River,Whakatikei River,Y,343.8
481219,7214029,river,river_cl,Mangaroa River,Mangaroa River,N,340.1
480992,7396435,river,river_cl,Ōrongorongo River,Orongorongo River,Y,339.2
508212,7402120,river,river_cl,Western Hutt River,Western Hutt River,N,337.2
472415,7396950,river,river_cl,Pākuratahi River,Pakuratahi River,Y,336.6
480945,7396232,river,river_cl,Wainuiomata River,Wainuiomata River,N,332.7
482661,7397252,river,river_cl,Western Hutt River,Western Hutt River,N,329.1
469008,7212546,river,river_cl,Ōrongorongo River,Orongorongo River,Y,325.9
480745,7396070,river,river_cl,Ōrongorongo River,Orongorongo River,Y,325.2
472789,7214892,river,river_cl,Western Hutt River,Western Hutt River,N,324.3
469931,7214121,river,river_cl,Mangaroa River,Mangaroa River,N,324.0
468737,7212320,river,river_cl,Ōrongorongo River,Orongorongo River,Y,319.1
480813,7396134,river,river_cl,Ōrongorongo River,Orongorongo River,Y,318.9
472857,7214963,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,317.7
469288,7213107,river,river_cl,Ōrongorongo River,Orongorongo River,Y,314.5
482648,7397243,river,river_cl,Western Hutt River,Western Hutt River,N,313.0
481493,7397044,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,312.8
481238,7396850,river,river_cl,Pākuratahi River,Pakuratahi River,Y,312.2
480844,7212437,river,river_cl,Ōrongorongo River,Orongorongo River,Y,309.7
481013,7396454,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,309.3
468785,7396108,river,river_cl,Ōrongorongo River,Orongorongo River,Y,308.3
468669,7396063,river,river_cl,Ōrongorongo River,Orongorongo River,Y,304.5
508163,7402071,river,river_cl,Western Hutt River,Western Hutt River,N,303.3
480830,7396150,river,river_cl,Ōrongorongo River,Orongorongo River,Y,302.8
482624,7397220,river,river_cl,Western Hutt River,Western Hutt River,N,302.7
468738,7212321,river,river_cl,Ōrongorongo River,Orongorongo River,Y,302.2
482699,7397288,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,301.5
479130,7401935,river,river_cl,Akatarawa River West,Akatarawa River West,N,300.2
480785,7705343,river,river_cl,Wainuiomata River,Wainuiomata River,N,298.1
480819,7396140,river,river_cl,Ōrongorongo River,Orongorongo River,Y,297.9
480804,7396125,river,river_cl,Ōrongorongo River,Orongorongo River,Y,297.7
481230,7214046,river,river_cl,Pākuratahi River,Pakuratahi River,Y,297.4
470285,7213961,river,river_cl,Whakatīkei River,Whakatikei River,Y,296.5
469287,7213105,river,river_cl,Ōrongorongo River,Orongorongo River,Y,295.9
468668,7396064,river,river_cl,Ōrongorongo River,Orongorongo River,Y,295.0
472639,7214735,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,294.4
480765,7705443,river,river_cl,Wainuiomata River,Wainuiomata River,N,294.4
480752,7396074,river,river_cl,Ōrongorongo River,Orongorongo River,Y,293.2
482542,7397147,river,river_cl,Te Awa Kairangi/Hutt River,Te Awa Kairangi/Hutt River,N,292.7
481014,7396450,river,river_cl,Ōrongorongo River,Orongorongo River,Y,290.5
482651,7397245,river,river_cl,Western Hutt River,Western Hutt River,N,289.7
482673,7397264,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,288.5
481206,7396818,river,river_cl,Mangaroa River,Mangaroa River,N,287.4
481533,7397070,river,river_cl,Akatarawa River West,Akatarawa River West,N,284.0
480919,7396199,river,river_cl,Wainuiomata River,Wainuiomata River,N,283.3
480762,7212305,river,river_cl,Wainuiomata River,Wainuiomata River,N,279.6
468984,7212525,river,river_cl,Wainuiomata River,Wainuiomata River,N,279.0
482701,7215042,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,278.9
481222,7396837,river,river_cl,Mangaroa River,Mangaroa River,N,277.5
480969,7396418,river,river_cl,Ōrongorongo River,Orongorongo River,Y,276.4
482530,7397125,river,river_cl,Pākuratahi River,Pakuratahi River,Y,276.2
485499,7401930,river,river_cl,Akatarawa River West,Akatarawa River West,N,276.0
470470,7214518,river,river_cl,Whakatīkei River,Whakatikei River,Y,274.8
482434,7396948,river,river_cl,Pākuratahi River,Pakuratahi River,Y,274.5
469150,7212559,river,river_cl,Ōrongorongo River,Orongorongo River,Y,274.4
472440,7214287,river,river_cl,Pākuratahi River,Pakuratahi River,Y,272.0
481232,7396845,river,river_cl,Pākuratahi River,Pakuratahi River,Y,271.7
468962,7212501,river,river_cl,Wainuiomata River,Wainuiomata River,N,271.2
481467,7397018,river,river_cl,Akatarawa River West,Akatarawa River West,N,269.2
482674,7397266,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,269.2
481506,7397063,river,river_cl,Akatarawa River West,Akatarawa River West,N,267.7
482704,7397292,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,266.2
481453,7397006,river,river_cl,Whakatīkei River,Whakatikei River,Y,264.0
485502,7401936,river,river_cl,Akatarawa River West,Akatarawa River West,N,263.8
481204,7396816,river,river_cl,Mangaroa River,Mangaroa River,N,262.8
480823,7212400,river,river_cl,Ōrongorongo River,Orongorongo River,Y,262.2
485498,7225016,river,river_cl,Akatarawa River West,Akatarawa River West,N,262.1
508204,7402112,river,river_cl,Western Hutt River,Western Hutt River,N,260.4
468736,7212317,river,river_cl,Ōrongorongo River,Orongorongo River,Y,259.3
480773,7396101,river,river_cl,Ōrongorongo River,Orongorongo River,Y,259.2
482703,7397291,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,257.2
480814,7396135,river,river_cl,Ōrongorongo River,Orongorongo River,Y,254.7
482671,7397263,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,254.4
480935,7396218,river,river_cl,Wainuiomata River,Wainuiomata River,N,254.3
470287,7213964,river,river_cl,Whakatīkei River,Whakatikei River,Y,254.3
480741,7396061,river,river_cl,Ōrongorongo River,Orongorongo River,Y,254.2
480740,7396060,river,river_cl,Ōrongorongo River,Orongorongo River,Y,253.9
480944,7396231,river,river_cl,Wainuiomata River,Wainuiomata River,N,252.8
482620,7397215,river,river_cl,Western Hutt River,Western Hutt River,N,252.6
498038,7402111,river,river_cl,Western Hutt River,Western Hutt River,N,252.4
482708,7215052,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,252.3
470468,7214522,river,river_cl,Whakatīkei River,Whakatikei River,Y,252.0
472928,7215040,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,251.4
508205,7402113,river,river_cl,Western Hutt River,Western Hutt River,N,251.3
481200,7213984,river,river_cl,Mangaroa River,Mangaroa River,N,250.1
481026,7396463,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,249.1
479129,7225030,river,river_cl,Akatarawa River West,Akatarawa River West,N,248.2
480742,7396062,river,river_cl,Ōrongorongo River,Orongorongo River,Y,247.9
485522,7401954,river,river_cl,Akatarawa River,Akatarawa River,N,247.0
481135,7396614,river,river_cl,Mangaroa River,Mangaroa River,N,246.9
481242,7396854,river,river_cl,Pākuratahi River,Pakuratahi River,Y,246.5
480777,7396105,river,river_cl,Ōrongorongo River,Orongorongo River,Y,242.0
480815,7396136,river,river_cl,Ōrongorongo River,Orongorongo River,Y,241.4
481528,7397088,river,river_cl,Akatarawa River West,Akatarawa River West,N,240.9
480824,7396144,river,river_cl,Ōrongorongo River,Orongorongo River,Y,240.3
480801,7396123,river,river_cl,Ōrongorongo River,Orongorongo River,Y,240.1
480746,7396068,river,river_cl,Ōrongorongo River,Orongorongo River,Y,240.0
481243,7396855,river,river_cl,Pākuratahi River,Pakuratahi River,Y,239.4
482664,7397218,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,239.0
482646,7397241,river,river_cl,Western Hutt River,Western Hutt River,N,238.6
481486,7397037,river,river_cl,Akatarawa River,Akatarawa River,N,236.3
481488,7397039,river,river_cl,Akatarawa River,Akatarawa River,N,235.6
480934,7396214,river,river_cl,Wainuiomata River,Wainuiomata River,N,229.7
482619,7397214,river,river_cl,Western Hutt River,Western Hutt River,N,227.3
480817,7396138,river,river_cl,Ōrongorongo River,Orongorongo River,Y,226.4
481027,7396466,river,river_cl,Ōrongorongo River,Orongorongo River,Y,224.8
481023,7396462,river,river_cl,Wainuiomata River East Branch,Wainuiomata River East Branch,N,224.2
482450,7396964,river,river_cl,Pākuratahi River,Pakuratahi River,Y,223.3
482656,7397248,river,river_cl,Western Hutt River,Western Hutt River,N,223.0
480835,7396154,river,river_cl,Ōrongorongo River,Orongorongo River,Y,222.8
482675,7397267,river,river_cl,Eastern Hutt River,Eastern Hutt River,N,222.7
480993,7396437,river,river_cl,Ōrongorongo River,Orongorongo River,Y,222.5
480778,7396106,river,river_cl,Ōrongorongo River,Orongorongo River,Y,222.3
482436,7396951,river,river_cl,Pākuratahi River,Pakuratahi River,Y,220.4
